ticker,name,start_time,end_time,weight,cum_weight
016360,삼성증권,14:00,14:30,6.7622,84.7386
016360,삼성증권,14:30,15:00,7.9276,92.6662
016360,삼성증권,15:00,15:30,7.3338,100.0
090430,아모레퍼시픽,08:30,09:00,0.0,0.0
090430,아모레퍼시픽,09:00,09:15,8.6409,8.6409
090430,아모레퍼시픽,09:15,09:30,7.2602,15.9011
090430,아모레퍼시픽,09:30,10:00,12.1409,28.042
090430,아모레퍼시픽,10:00,10:30,9.5814,37.6235
090430,아모레퍼시픽,10:30,11:00,8.1056,45.7291
090430,아모레퍼시픽,11:00,11:30,6.261,51.9901
090430,아모레퍼시픽,11:30,12:00,5.2795,57.2696
090430,아모레퍼시픽,12:00,12:30,4.8808,62.1504
090430,아모레퍼시픽,12:30,13:00,5.154,67.3044
090430,아모레퍼시픽,13:00,13:30,6.0569,73.3613
090430,아모레퍼시픽,13:30,14:00,5.9766,79.3379
090430,아모레퍼시픽,14:00,14:30,6.3081,85.646
090430,아모레퍼시픽,14:30,15:00,7.1725,92.8184
090430,아모레퍼시픽,15:00,15:30,7.1816,100.0
161390,한국타이어앤테크놀로지,08:30,09:00,0.0,0.0
161390,한국타이어앤테크놀로지,09:00,09:15,6.981,6.981
161390,한국타이어앤테크놀로지,09:15,09:30,5.5932,12.5742
161390,한국타이어앤테크놀로지,09:30,10:00,8.6298,21.204
161390,한국타이어앤테크놀로지,10:00,10:30,7.2999,28.5039
161390,한국타이어앤테크놀로지,10:30,11:00,7.0109,35.5149
161390,한국타이어앤테크놀로지,11:00,11:30,6.0522,41.5671
161390,한국타이어앤테크놀로지,11:30,12:00,5.4611,47.0282
161390,한국타이어앤테크놀로지,12:00,12:30,5.3019,52.3301
161390,한국타이어앤테크놀로지,12:30,13:00,5.827,58.1571
161390,한국타이어앤테크놀로지,13:00,13:30,6.8426,64.9997
161390,한국타이어앤테크놀로지,13:30,14:00,6.9684,71.9681
161390,한국타이어앤테크놀로지,14:00,14:30,8.5249,80.493
161390,한국타이어앤테크놀로지,14:30,15:00,10.1071,90.6001
161390,한국타이어앤테크놀로지,15:00,15:30,9.3999,100.0
443060,HD현대마린솔루션,08:30,09:00,0.0,0.0
443060,HD현대마린솔루션,09:00,09:15,6.1029,6.1029
443060,HD현대마린솔루션,09:15,09:30,5.7139,11.8168
443060,HD현대마린솔루션,09:30,10:00,9.0313,20.8482
443060,HD현대마린솔루션,10:00,10:30,7.4153,28.2634
443060,HD현대마린솔루션,10:30,11:00,6.7306,34.994
443060,HD현대마린솔루션,11:00,11:30,6.5684,41.5624
443060,HD현대마린솔루션,11:30,12:00,5.4789,47.0413
443060,HD현대마린솔루션,12:00,12:30,4.8447,51.886
443060,HD현대마린솔루션,12:30,13:00,5.883,57.769
443060,HD현대마린솔루션,13:00,13:30,6.9031,64.6721
443060,HD현대마린솔루션,13:30,14:00,7.2505,71.9226
443060,HD현대마린솔루션,14:00,14:30,8.5096,80.4322
443060,HD현대마린솔루션,14:30,15:00,9.1513,89.5836
443060,HD현대마린솔루션,15:00,15:30,10.4164,100.0
180640,한진칼,08:30,09:00,0.0,0.0
180640,한진칼,09:00,09:15,6.9665,6.9665
180640,한진칼,09:15,09:30,5.8762,12.8427
180640,한진칼,09:30,10:00,10.3495,23.1922
180640,한진칼,10:00,10:30,8.269,31.4612
180640,한진칼,10:30,11:00,6.9355,38.3967
180640,한진칼,11:00,11:30,7.1486,45.5454
180640,한진칼,11:30,12:00,5.4927,51.0381
180640,한진칼,12:00,12:30,4.8976,55.9357
180640,한진칼,12:30,13:00,5.0729,61.0085
180640,한진칼,13:00,13:30,6.3074,67.3159
180640,한진칼,13:30,14:00,7.4989,74.8149
180640,한진칼,14:00,14:30,7.6007,82.4155
180640,한진칼,14:30,15:00,8.7518,91.1673
180640,한진칼,15:00,15:30,8.8327,100.0
058470,리노공업,08:30,09:00,0.0,0.0
058470,리노공업,09:00,09:15,10.7917,10.7917
058470,리노공업,09:15,09:30,8.9119,19.7037
058470,리노공업,09:30,10:00,11.1385,30.8421
058470,리노공업,10:00,10:30,8.0183,38.8604
058470,리노공업,10:30,11:00,6.9608,45.8213
058470,리노공업,11:00,11:30,5.7782,51.5995
058470,리노공업,11:30,12:00,4.6876,56.2871
058470,리노공업,12:00,12:30,4.0712,60.3583
058470,리노공업,12:30,13:00,4.3721,64.7304
058470,리노공업,13:00,13:30,5.846,70.5764
058470,리노공업,13:30,14:00,6.029,76.6054
058470,리노공업,14:00,14:30,5.9852,82.5906
058470,리노공업,14:30,15:00,7.3922,89.9828
058470,리노공업,15:00,15:30,10.0172,100.0
006260,LS,08:30,09:00,0.0,0.0
006260,LS,09:00,09:15,8.6852,8.6852
006260,LS,09:15,09:30,7.9865,16.6717
006260,LS,09:30,10:00,11.8905,28.5622
006260,LS,10:00,10:30,8.5107,37.0729
006260,LS,10:30,11:00,7.2836,44.3565
006260,LS,11:00,11:30,5.9849,50.3414
006260,LS,11:30,12:00,5.0469,55.3883
006260,LS,12:00,12:30,4.7383,60.1266
006260,LS,12:30,13:00,5.0416,65.1682
006260,LS,13:00,13:30,6.0561,71.2243
006260,LS,13:30,14:00,6.7477,77.972
006260,LS,14:00,14:30,6.5786,84.5506
006260,LS,14:30,15:00,7.7756,92.3262
006260,LS,15:00,15:30,7.6738,100.0
454910,두산로보틱스,08:30,09:00,0.0,0.0
454910,두산로보틱스,09:00,09:15,10.8661,10.8661
454910,두산로보틱스,09:15,09:30,10.3354,21.2015
454910,두산로보틱스,09:30,10:00,15.7784,36.9799
454910,두산로보틱스,10:00,10:30,10.0017,46.9816
454910,두산로보틱스,10:30,11:00,7.5995,54.581
454910,두산로보틱스,11:00,11:30,5.877,60.4581
454910,두산로보틱스,11:30,12:00,4.6173,65.0754
454910,두산로보틱스,12:00,12:30,4.2493,69.3248
454910,두산로보틱스,12:30,13:00,4.3622,73.687
454910,두산로보틱스,13:00,13:30,5.2806,78.9675
454910,두산로보틱스,13:30,14:00,5.1192,84.0867
454910,두산로보틱스,14:00,14:30,4.7864,88.8731
454910,두산로보틱스,14:30,15:00,5.5317,94.4048
454910,두산로보틱스,15:00,15:30,5.5952,100.0
028300,HLB,08:30,09:00,0.0,0.0
028300,HLB,09:00,09:15,10.7282,10.7282
028300,HLB,09:15,09:30,9.6546,20.3828
028300,HLB,09:30,10:00,13.0258,33.4086
028300,HLB,10:00,10:30,9.2879,42.6966
028300,HLB,10:30,11:00,7.203,49.8995
028300,HLB,11:00,11:30,6.0783,55.9779
028300,HLB,11:30,12:00,4.939,60.9169
028300,HLB,12:00,12:30,4.2817,65.1986
028300,HLB,12:30,13:00,4.3095,69.5082
028300,HLB,13:00,13:30,5.0902,74.5984
028300,HLB,13:30,14:00,5.6289,80.2273
028300,HLB,14:00,14:30,5.5318,85.759
028300,HLB,14:30,15:00,6.2551,92.0141
028300,HLB,15:00,15:30,7.9859,100.0
032640,LG유플러스,08:30,09:00,0.0,0.0
032640,LG유플러스,09:00,09:15,6.5775,6.5775
032640,LG유플러스,09:15,09:30,5.3668,11.9443
032640,LG유플러스,09:30,10:00,9.3846,21.3289
032640,LG유플러스,10:00,10:30,7.5965,28.9254
032640,LG유플러스,10:30,11:00,6.5016,35.4271
032640,LG유플러스,11:00,11:30,6.0275,41.4546
032640,LG유플러스,11:30,12:00,5.8037,47.2582
032640,LG유플러스,12:00,12:30,5.3101,52.5683
032640,LG유플러스,12:30,13:00,5.7887,58.357
032640,LG유플러스,13:00,13:30,6.7855,65.1425
032640,LG유플러스,13:30,14:00,6.8927,72.0352
032640,LG유플러스,14:00,14:30,7.8706,79.9058
032640,LG유플러스,14:30,15:00,9.7237,89.6295
032640,LG유플러스,15:00,15:30,10.3705,100.0
064400,LG씨엔에스,08:30,09:00,0.0,0.0
064400,LG씨엔에스,09:00,09:15,11.3697,11.3697
064400,LG씨엔에스,09:15,09:30,8.5023,19.8721
064400,LG씨엔에스,09:30,10:00,12.6918,32.5639
064400,LG씨엔에스,10:00,10:30,8.9633,41.5272
064400,LG씨엔에스,10:30,11:00,7.7056,49.2328
064400,LG씨엔에스,11:00,11:30,6.2488,55.4816
064400,LG씨엔에스,11:30,12:00,4.6959,60.1775
064400,LG씨엔에스,12:00,12:30,4.8387,65.0162
064400,LG씨엔에스,12:30,13:00,4.7152,69.7314
064400,LG씨엔에스,13:00,13:30,5.2962,75.0276
064400,LG씨엔에스,13:30,14:00,5.2485,80.276
064400,LG씨엔에스,14:00,14:30,6.441,86.7171
064400,LG씨엔에스,14:30,15:00,6.1897,92.9068
064400,LG씨엔에스,15:00,15:30,7.0932,100.0
128940,한미약품,08:30,09:00,0.0,0.0
128940,한미약품,09:00,09:15,8.4688,8.4688
128940,한미약품,09:15,09:30,10.1662,18.6351
128940,한미약품,09:30,10:00,14.3387,32.9737
128940,한미약품,10:00,10:30,9.0896,42.0633
128940,한미약품,10:30,11:00,8.0088,50.0721
128940,한미약품,11:00,11:30,6.6913,56.7634
128940,한미약품,11:30,12:00,4.3513,61.1148
128940,한미약품,12:00,12:30,4.3116,65.4263
128940,한미약품,12:30,13:00,4.1934,69.6198
128940,한미약품,13:00,13:30,5.6365,75.2563
128940,한미약품,13:30,14:00,6.1714,81.4278
128940,한미약품,14:00,14:30,5.642,87.0698
128940,한미약품,14:30,15:00,6.2523,93.3221
128940,한미약품,15:00,15:30,6.6779,100.0
141080,리가켐바이오,08:30,09:00,0.0,0.0
141080,리가켐바이오,09:00,09:15,8.3991,8.3991
141080,리가켐바이오,09:15,09:30,8.7835,17.1826
141080,리가켐바이오,09:30,10:00,13.0458,30.2284
141080,리가켐바이오,10:00,10:30,10.078,40.3064
141080,리가켐바이오,10:30,11:00,7.5397,47.8461
141080,리가켐바이오,11:00,11:30,6.3649,54.211
141080,리가켐바이오,11:30,12:00,5.0939,59.305
141080,리가켐바이오,12:00,12:30,3.929,63.2339
141080,리가켐바이오,12:30,13:00,4.5069,67.7408
141080,리가켐바이오,13:00,13:30,5.6803,73.4211
141080,리가켐바이오,13:30,14:00,6.2554,79.6765
141080,리가켐바이오,14:00,14:30,6.4192,86.0957
141080,리가켐바이오,14:30,15:00,7.2911,93.3868
141080,리가켐바이오,15:00,15:30,6.6132,100.0
214370,케어젠,08:30,09:00,0.0,0.0
214370,케어젠,09:00,09:15,7.435,7.435
214370,케어젠,09:15,09:30,8.2276,15.6627
214370,케어젠,09:30,10:00,11.6228,27.2854
214370,케어젠,10:00,10:30,9.5339,36.8194
214370,케어젠,10:30,11:00,7.4908,44.3102
214370,케어젠,11:00,11:30,6.5871,50.8973
214370,케어젠,11:30,12:00,5.0781,55.9753
214370,케어젠,12:00,12:30,4.3526,60.3279
214370,케어젠,12:30,13:00,4.5319,64.8598
214370,케어젠,13:00,13:30,5.7587,70.6185
214370,케어젠,13:30,14:00,6.9846,77.6031
214370,케어젠,14:00,14:30,5.6185,83.2217
214370,케어젠,14:30,15:00,7.6132,90.8349
214370,케어젠,15:00,15:30,9.1651,100.0
087010,펩트론,08:30,09:00,0.0,0.0
087010,펩트론,09:00,09:15,9.7215,9.7215
087010,펩트론,09:15,09:30,9.1652,18.8867
087010,펩트론,09:30,10:00,11.8208,30.7074
087010,펩트론,10:00,10:30,8.9333,39.6407
087010,펩트론,10:30,11:00,7.0796,46.7203
087010,펩트론,11:00,11:30,6.7913,53.5116
087010,펩트론,11:30,12:00,4.8165,58.328
087010,펩트론,12:00,12:30,3.8366,62.1646
087010,펩트론,12:30,13:00,3.9463,66.1109
087010,펩트론,13:00,13:30,5.5414,71.6523
087010,펩트론,13:30,14:00,6.733,78.3853
087010,펩트론,14:00,14:30,6.4772,84.8625
087010,펩트론,14:30,15:00,6.91,91.7725
087010,펩트론,15:00,15:30,8.2275,100.0
029780,삼성카드,08:30,09:00,0.0,0.0
029780,삼성카드,09:00,09:15,5.3019,5.3019
029780,삼성카드,09:15,09:30,4.8847,10.1866
029780,삼성카드,09:30,10:00,9.3607,19.5473
029780,삼성카드,10:00,10:30,7.2943,26.8416
029780,삼성카드,10:30,11:00,7.6723,34.5139
029780,삼성카드,11:00,11:30,6.4388,40.9527
029780,삼성카드,11:30,12:00,5.9214,46.8741
029780,삼성카드,12:00,12:30,5.4262,52.3003
029780,삼성카드,12:30,13:00,6.2968,58.5972
029780,삼성카드,13:00,13:30,6.7393,65.3365
029780,삼성카드,13:30,14:00,7.5939,72.9304
029780,삼성카드,14:00,14:30,7.6314,80.5618
029780,삼성카드,14:30,15:00,9.0025,89.5644
029780,삼성카드,15:00,15:30,10.4356,100.0
078930,GS,08:30,09:00,0.0,0.0
078930,GS,09:00,09:15,5.4655,5.4655
078930,GS,09:15,09:30,5.443,10.9085
078930,GS,09:30,10:00,9.6858,20.5943
078930,GS,10:00,10:30,7.5427,28.137
078930,GS,10:30,11:00,7.5173,35.6543
078930,GS,11:00,11:30,7.1761,42.8304
078930,GS,11:30,12:00,5.6856,48.516
078930,GS,12:00,12:30,5.3819,53.8979
078930,GS,12:30,13:00,5.336,59.234
078930,GS,13:00,13:30,6.0726,65.3065
078930,GS,13:30,14:00,7.5121,72.8186
078930,GS,14:00,14:30,8.7889,81.6075
078930,GS,14:30,15:00,9.2036,90.8111
078930,GS,15:00,15:30,9.1889,100.0
028050,삼성E&A,08:30,09:00,0.0,0.0
028050,삼성E&A,09:00,09:15,7.8318,7.8318
028050,삼성E&A,09:15,09:30,6.0491,13.8809
028050,삼성E&A,09:30,10:00,10.3813,24.2622
028050,삼성E&A,10:00,10:30,7.4169,31.6791
028050,삼성E&A,10:30,11:00,6.5552,38.2342
028050,삼성E&A,11:00,11:30,5.9084,44.1427
028050,삼성E&A,11:30,12:00,5.5214,49.6641
028050,삼성E&A,12:00,12:30,4.8619,54.526
028050,삼성E&A,12:30,13:00,5.0322,59.5582
028050,삼성E&A,13:00,13:30,7.0506,66.6088
028050,삼성E&A,13:30,14:00,7.3123,73.921
028050,삼성E&A,14:00,14:30,7.8591,81.7802
028050,삼성E&A,14:30,15:00,8.3981,90.1783
028050,삼성E&A,15:00,15:30,9.8217,100.0
009830,한화솔루션,08:30,09:00,0.0,0.0
009830,한화솔루션,09:00,09:15,10.1738,10.1738
009830,한화솔루션,09:15,09:30,8.1757,18.3495
009830,한화솔루션,09:30,10:00,11.7466,30.096
009830,한화솔루션,10:00,10:30,8.3748,38.4708
009830,한화솔루션,10:30,11:00,7.6137,46.0845
009830,한화솔루션,11:00,11:30,6.473,52.5575
009830,한화솔루션,11:30,12:00,5.1738,57.7314
009830,한화솔루션,12:00,12:30,5.3819,63.1133
009830,한화솔루션,12:30,13:00,5.2353,68.3486
009830,한화솔루션,13:00,13:30,6.5009,74.8494
009830,한화솔루션,13:30,14:00,6.0732,80.9226
009830,한화솔루션,14:00,14:30,5.7269,86.6495
009830,한화솔루션,14:30,15:00,6.1589,92.8084
009830,한화솔루션,15:00,15:30,7.1916,100.0
001440,대한전선,08:30,09:00,0.0,0.0
001440,대한전선,09:00,09:15,13.686,13.686
001440,대한전선,09:15,09:30,10.7045,24.3905
001440,대한전선,09:30,10:00,13.5593,37.9498
001440,대한전선,10:00,10:30,8.8353,46.7851
001440,대한전선,10:30,11:00,7.5184,54.3035
001440,대한전선,11:00,11:30,5.9202,60.2237
001440,대한전선,11:30,12:00,4.3334,64.557
001440,대한전선,12:00,12:30,4.1314,68.6884
001440,대한전선,12:30,13:00,4.9391,73.6276
001440,대한전선,13:00,13:30,4.7883,78.4159
001440,대한전선,13:30,14:00,4.8776,83.2935
001440,대한전선,14:00,14:30,5.3981,88.6915
001440,대한전선,14:30,15:00,5.0794,93.7709
001440,대한전선,15:00,15:30,6.2291,100.0
021240,코웨이,08:30,09:00,0.0,0.0
021240,코웨이,09:00,09:15,5.6973,5.6973
021240,코웨이,09:15,09:30,4.9997,10.697
021240,코웨이,09:30,10:00,8.8796,19.5766
021240,코웨이,10:00,10:30,7.338,26.9146
021240,코웨이,10:30,11:00,6.3831,33.2977
021240,코웨이,11:00,11:30,6.5321,39.8297
021240,코웨이,11:30,12:00,5.8941,45.7238
021240,코웨이,12:00,12:30,5.2702,50.9941
021240,코웨이,12:30,13:00,5.5853,56.5794
021240,코웨이,13:00,13:30,6.8298,63.4092
021240,코웨이,13:30,14:00,7.6519,71.0611
021240,코웨이,14:00,14:30,8.2528,79.3139
021240,코웨이,14:30,15:00,9.8522,89.1661
021240,코웨이,15:00,15:30,10.8339,100.0
241560,두산밥캣,08:30,09:00,0.0,0.0
241560,두산밥캣,09:00,09:15,8.1851,8.1851
241560,두산밥캣,09:15,09:30,6.3188,14.5039
241560,두산밥캣,09:30,10:00,9.3812,23.885
241560,두산밥캣,10:00,10:30,8.1256,32.0107
241560,두산밥캣,10:30,11:00,7.2414,39.252
241560,두산밥캣,11:00,11:30,6.8121,46.0641
241560,두산밥캣,11:30,12:00,5.4691,51.5332
241560,두산밥캣,12:00,12:30,5.2077,56.741
241560,두산밥캣,12:30,13:00,5.1328,61.8738
241560,두산밥캣,13:00,13:30,6.2072,68.081
241560,두산밥캣,13:30,14:00,6.4375,74.5185
241560,두산밥캣,14:00,14:30,7.3397,81.8582
241560,두산밥캣,14:30,15:00,8.9255,90.7837
241560,두산밥캣,15:00,15:30,9.2163,100.0
001040,CJ,08:30,09:00,0.0,0.0
001040,CJ,09:00,09:15,6.2879,6.2879
001040,CJ,09:15,09:30,7.1944,13.4823
001040,CJ,09:30,10:00,12.411,25.8933
001040,CJ,10:00,10:30,8.1482,34.0415
001040,CJ,10:30,11:00,7.2506,41.292
001040,CJ,11:00,11:30,5.679,46.9711
001040,CJ,11:30,12:00,4.8014,51.7725
001040,CJ,12:00,12:30,4.8573,56.6298
001040,CJ,12:30,13:00,4.9337,61.5635
001040,CJ,13:00,13:30,7.0569,68.6204
001040,CJ,13:30,14:00,7.1716,75.792
001040,CJ,14:00,14:30,7.5651,83.3571
001040,CJ,14:30,15:00,8.7842,92.1413
001040,CJ,15:00,15:30,7.8587,100.0
022100,포스코DX,08:30,09:00,0.0,0.0
022100,포스코DX,09:00,09:15,11.9161,11.9161
022100,포스코DX,09:15,09:30,10.2317,22.1478
022100,포스코DX,09:30,10:00,14.8749,37.0227
022100,포스코DX,10:00,10:30,10.0083,47.031
022100,포스코DX,10:30,11:00,8.3733,55.4043
022100,포스코DX,11:00,11:30,6.7911,62.1954
022100,포스코DX,11:30,12:00,4.3413,66.5366
022100,포스코DX,12:00,12:30,4.1586,70.6952
022100,포스코DX,12:30,13:00,4.1926,74.8878
022100,포스코DX,13:00,13:30,4.8497,79.7375
022100,포스코DX,13:30,14:00,4.6996,84.4371
022100,포스코DX,14:00,14:30,5.2654,89.7025
022100,포스코DX,14:30,15:00,4.8893,94.5918
022100,포스코DX,15:00,15:30,5.4082,100.0
011070,LG이노텍,08:30,09:00,0.0,0.0
011070,LG이노텍,09:00,09:15,9.1699,9.1699
011070,LG이노텍,09:15,09:30,8.2458,17.4158
011070,LG이노텍,09:30,10:00,12.086,29.5018
011070,LG이노텍,10:00,10:30,9.2082,38.71
011070,LG이노텍,10:30,11:00,7.287,45.9969
011070,LG이노텍,11:00,11:30,6.2764,52.2733
011070,LG이노텍,11:30,12:00,4.8833,57.1566
011070,LG이노텍,12:00,12:30,4.7393,61.8959
011070,LG이노텍,12:30,13:00,4.6114,66.5073
011070,LG이노텍,13:00,13:30,5.6454,72.1527
011070,LG이노텍,13:30,14:00,5.8545,78.0072
011070,LG이노텍,14:00,14:30,7.0909,85.0981
011070,LG이노텍,14:30,15:00,7.3245,92.4226
011070,LG이노텍,15:00,15:30,7.5774,100.0
034220,LG디스플레이,08:30,09:00,0.0,0.0
034220,LG디스플레이,09:00,09:15,9.636,9.636
034220,LG디스플레이,09:15,09:30,6.5875,16.2235
034220,LG디스플레이,09:30,10:00,10.1989,26.4224
034220,LG디스플레이,10:00,10:30,8.3209,34.7433
034220,LG디스플레이,10:30,11:00,6.8777,41.621
034220,LG디스플레이,11:00,11:30,6.1801,47.8011
034220,LG디스플레이,11:30,12:00,5.2783,53.0793
034220,LG디스플레이,12:00,12:30,5.1543,58.2336
034220,LG디스플레이,12:30,13:00,5.2744,63.508
034220,LG디스플레이,13:00,13:30,6.0731,69.5811
034220,LG디스플레이,13:30,14:00,6.6128,76.194
034220,LG디스플레이,14:00,14:30,6.88,83.074
034220,LG디스플레이,14:30,15:00,8.2315,91.3055
034220,LG디스플레이,15:00,15:30,8.6945,100.0
052690,한전기술,08:30,09:00,0.0,0.0
052690,한전기술,09:00,09:15,9.9331,9.9331
052690,한전기술,09:15,09:30,10.1499,20.083
052690,한전기술,09:30,10:00,13.0783,33.1613
052690,한전기술,10:00,10:30,9.0702,42.2315
052690,한전기술,10:30,11:00,7.7247,49.9562
052690,한전기술,11:00,11:30,5.9463,55.9024
052690,한전기술,11:30,12:00,4.8739,60.7764
052690,한전기술,12:00,12:30,4.4101,65.1865
052690,한전기술,12:30,13:00,4.615,69.8015
052690,한전기술,13:00,13:30,5.3732,75.1747
052690,한전기술,13:30,14:00,5.8588,81.0334
052690,한전기술,14:00,14:30,5.9019,86.9353
052690,한전기술,14:30,15:00,6.4265,93.3618
052690,한전기술,15:00,15:30,6.6382,100.0
138930,BNK금융지주,08:30,09:00,0.0,0.0
138930,BNK금융지주,09:00,09:15,5.6007,5.6007
138930,BNK금융지주,09:15,09:30,6.1565,11.7572
138930,BNK금융지주,09:30,10:00,9.8757,21.6329
138930,BNK금융지주,10:00,10:30,7.9346,29.5675
138930,BNK금융지주,10:30,11:00,8.6181,38.1856
138930,BNK금융지주,11:00,11:30,6.0012,44.1867
138930,BNK금융지주,11:30,12:00,5.6886,49.8754
138930,BNK금융지주,12:00,12:30,4.7566,54.6319
138930,BNK금융지주,12:30,13:00,5.0897,59.7217
138930,BNK금융지주,13:00,13:30,6.8042,66.5258
138930,BNK금융지주,13:30,14:00,6.7917,73.3175
138930,BNK금융지주,14:00,14:30,7.3826,80.7001
138930,BNK금융지주,14:30,15:00,9.135,89.8351
138930,BNK금융지주,15:00,15:30,10.1649,100.0
240810,원익IPS,08:30,09:00,0.0,0.0
240810,원익IPS,09:00,09:15,9.5005,9.5005
240810,원익IPS,09:15,09:30,8.0463,17.5468
240810,원익IPS,09:30,10:00,12.6856,30.2324
240810,원익IPS,10:00,10:30,8.9113,39.1437
240810,원익IPS,10:30,11:00,7.5711,46.7148
240810,원익IPS,11:00,11:30,6.208,52.9227
240810,원익IPS,11:30,12:00,4.8883,57.811
240810,원익IPS,12:00,12:30,4.1655,61.9765
240810,원익IPS,12:30,13:00,4.581,66.5576
240810,원익IPS,13:00,13:30,5.5427,72.1003
240810,원익IPS,13:30,14:00,5.6437,77.744
240810,원익IPS,14:00,14:30,5.9905,83.7345
240810,원익IPS,14:30,15:00,7.5322,91.2668
240810,원익IPS,15:00,15:30,8.7332,100.0
175330,JB금융지주,08:30,09:00,0.0,0.0
175330,JB금융지주,09:00,09:15,5.9393,5.9393
175330,JB금융지주,09:15,09:30,5.4983,11.4375
175330,JB금융지주,09:30,10:00,8.5201,19.9576
175330,JB금융지주,10:00,10:30,7.897,27.8547
175330,JB금융지주,10:30,11:00,7.629,35.4836
175330,JB금융지주,11:00,11:30,6.7219,42.2056
175330,JB금융지주,11:30,12:00,5.814,48.0196
175330,JB금융지주,12:00,12:30,5.9332,53.9528
175330,JB금융지주,12:30,13:00,5.5353,59.4881
175330,JB금융지주,13:00,13:30,6.7791,66.2671
175330,JB금융지주,13:30,14:00,7.1921,73.4592
175330,JB금융지주,14:00,14:30,8.1985,81.6578
175330,JB금융지주,14:30,15:00,9.2037,90.8615
175330,JB금융지주,15:00,15:30,9.1385,100.0
450080,에코프로머티,08:30,09:00,0.0,0.0
450080,에코프로머티,09:00,09:15,11.3878,11.3878
450080,에코프로머티,09:15,09:30,10.0832,21.471
450080,에코프로머티,09:30,10:00,13.6677,35.1386
450080,에코프로머티,10:00,10:30,9.8856,45.0243
450080,에코프로머티,10:30,11:00,6.8361,51.8604
450080,에코프로머티,11:00,11:30,5.5426,57.403
450080,에코프로머티,11:30,12:00,4.853,62.2559
450080,에코프로머티,12:00,12:30,4.3244,66.5803
450080,에코프로머티,12:30,13:00,4.2135,70.7938
450080,에코프로머티,13:00,13:30,5.1333,75.9271
450080,에코프로머티,13:30,14:00,5.1187,81.0458
450080,에코프로머티,14:00,14:30,5.2412,86.287
450080,에코프로머티,14:30,15:00,6.0448,92.3318
450080,에코프로머티,15:00,15:30,7.6682,100.0
082740,한화엔진,08:30,09:00,0.0,0.0
082740,한화엔진,09:00,09:15,10.3828,10.3828
082740,한화엔진,09:15,09:30,9.4632,19.846
082740,한화엔진,09:30,10:00,12.5783,32.4243
082740,한화엔진,10:00,10:30,9.5543,41.9787
082740,한화엔진,10:30,11:00,7.337,49.3157
082740,한화엔진,11:00,11:30,6.0367,55.3524
082740,한화엔진,11:30,12:00,4.8402,60.1926
082740,한화엔진,12:00,12:30,4.6027,64.7953
082740,한화엔진,12:30,13:00,4.4861,69.2814
082740,한화엔진,13:00,13:30,6.2032,75.4846
082740,한화엔진,13:30,14:00,5.9068,81.3914
082740,한화엔진,14:00,14:30,5.7606,87.152
082740,한화엔진,14:30,15:00,6.241,93.393
082740,한화엔진,15:00,15:30,6.607,100.0
214150,클래시스,08:30,09:00,0.0,0.0
214150,클래시스,09:00,09:15,10.272,10.272
214150,클래시스,09:15,09:30,7.5497,17.8217
214150,클래시스,09:30,10:00,10.9393,28.761
214150,클래시스,10:00,10:30,9.2109,37.9719
214150,클래시스,10:30,11:00,7.6652,45.637
214150,클래시스,11:00,11:30,6.1355,51.7725
214150,클래시스,11:30,12:00,4.7199,56.4924
214150,클래시스,12:00,12:30,4.1855,60.6779
214150,클래시스,12:30,13:00,4.5003,65.1782
214150,클래시스,13:00,13:30,6.2178,71.396
214150,클래시스,13:30,14:00,6.6249,78.0209
214150,클래시스,14:00,14:30,7.1635,85.1844
214150,클래시스,14:30,15:00,7.0373,92.2217
214150,클래시스,15:00,15:30,7.7783,100.0
066970,엘앤에프,08:30,09:00,0.0,0.0
066970,엘앤에프,09:00,09:15,10.5705,10.5705
066970,엘앤에프,09:15,09:30,10.538,21.1086
066970,엘앤에프,09:30,10:00,13.7139,34.8224
066970,엘앤에프,10:00,10:30,9.2051,44.0276
066970,엘앤에프,10:30,11:00,6.9516,50.9791
066970,엘앤에프,11:00,11:30,5.8509,56.83
066970,엘앤에프,11:30,12:00,4.2388,61.0688
066970,엘앤에프,12:00,12:30,3.9691,65.038
066970,엘앤에프,12:30,13:00,4.1107,69.1487
066970,엘앤에프,13:00,13:30,5.3779,74.5266
066970,엘앤에프,13:30,14:00,5.8575,80.3841
066970,엘앤에프,14:00,14:30,6.1332,86.5173
066970,엘앤에프,14:30,15:00,6.4325,92.9497
066970,엘앤에프,15:00,15:30,7.0503,100.0
271560,오리온,08:30,09:00,0.0,0.0
271560,오리온,09:00,09:15,5.1728,5.1728
271560,오리온,09:15,09:30,4.8305,10.0033
271560,오리온,09:30,10:00,9.3307,19.3341
271560,오리온,10:00,10:30,7.1876,26.5217
271560,오리온,10:30,11:00,6.5328,33.0545
271560,오리온,11:00,11:30,5.7868,38.8413
271560,오리온,11:30,12:00,5.6705,44.5118
271560,오리온,12:00,12:30,5.246,49.7578
271560,오리온,12:30,13:00,5.8628,55.6207
271560,오리온,13:00,13:30,6.9286,62.5492
271560,오리온,13:30,14:00,7.1211,69.6703
271560,오리온,14:00,14:30,9.2369,78.9072
271560,오리온,14:30,15:00,10.6101,89.5173
271560,오리온,15:00,15:30,10.4827,100.0
039030,이오테크닉스,08:30,09:00,0.0,0.0
039030,이오테크닉스,09:00,09:15,8.8621,8.8621
039030,이오테크닉스,09:15,09:30,8.2271,17.0892
